广西一心医药集团有限责任公司平果盈康药店,地址：广西壮族自治区百色市平果县马头镇浪琴苑69号,电话：无,
广西一心医药集团有限责任公司田东县祥周镇新州康富药店,地址：广西壮族自治区百色市田东县祥周镇新州农贸市场东侧,电话：0776-5301301,
广西一心医药集团有限责任公司钦州银湾大药房,地址：广西壮族自治区钦州市钦州银湾大道78-3-6号,电话：0777-2811988,
广西一心医药集团有限责任公司田东县益康药店,地址：广西壮族自治区百色市田东县平马镇东宁路51号,电话：0776-5224638,
广西一心医药集团有限责任公司平果县温馨大药房,地址：广西壮族自治区百色市平果县亿鑫步行街31-32号,电话：无,
广西一心医药集团有限责任公司百色市盛康大药房,地址：广西壮族自治区百色市东合二路百合欣园住宅二期工程A８０号,电话：0771-3821021,
广西一心医药集团有限责任公司田东县祥周镇佳和药店,地址：广西壮族自治区百色市田东县祥周镇农贸市场东側,电话：0776-5312355,
广西一心医药集团有限责任公司百色市城东大药房,地址：广西壮族自治区百色市城东路拉域小区A栋一楼铺面,电话：无,
广西一心医药集团有限责任公司百色百林大药房,地址：广西壮族自治区百色市右江区东增路东合六组拆迁安置三产综合楼9号楼一楼,电话：无,
广西一心医药集团有限责任公司平果神农居大药房,地址：广西壮族自治区百色市平果县平中路（城龙市场对面）,电话：无,
广西一心医药集团有限责任公司象州马坪众康大药房,地址：广西壮族自治区来宾市象州县马坪乡长安路183号,电话：0772-4391078,
广西一心医药集团有限责任公司平果县康乐药店,地址：广西壮族自治区百色市平果县马头镇新兴路278-17号,电话：无,
广西一心医药集团有限责任公司田东健保药店,地址：广西壮族自治区百色市田东县平马镇艺术团北侧,电话：无,
广西一心医药集团有限责任公司那坡新特药店,地址：广西壮族自治区百色市那坡县城厢镇镇玉街,电话：无,
广西一心医药集团有限责任公司象州县惠民药店,地址：广西壮族自治区来宾市象州县象州镇东井路110号,电话：无,
广西一心医药集团有限责任公司百色新兴大药房,地址：广西壮族自治区百色市新兴路31号,电话：无,
广西一心医药有限责任隆林圣愈药店,地址：广西壮族自治区百色市隆林县龙山街60号,电话：无,
广西一心医药集团有限责任公司平果同康大药房,地址：广西壮族自治区百色市平果县马头镇新兴路415号,电话：无,
广西一心医药集团有限责任公司乐业新兴药店,地址：广西壮族自治区百色市乐业县国税局对面,电话：无,
广西一心医药集团有限责任公司百色惠民药店,地址：广西壮族自治区百色市右江区城东路拉域小学旁第5、6铺面,电话：0776-2829391,
广西一心医药集团有限责任公司乐业盘龙大药房,地址：广西壮族自治区百色市乐业县城南26米大道中段,电话：无,
广西一心医药集团有限责任公司田东县益众药店,地址：广西壮族自治区百色市田东县平马镇东宁西路105号,电话：无,
广西一心医药集团有限责任公司来宾市新鑫大药房,地址：广西壮族自治区来宾市东南三路与东一路交叉口西北角,电话：无,
广西一心医药集团有限责任公司隆林城南商场,地址：广西壮族自治区百色市隆林县新州镇城南区信用联社一楼,电话：0776-8201460,
广西一心医药集团有限责任公司南宁菠萝岭大药房,地址：广西壮族自治区南宁市江南区石柱岭1路10号,电话：0771-2802232,
广西一心医药集团有限责任公司贵港江南大药房,地址：广西壮族自治区贵港市港南区,电话：0775-4336568,
广西一心医药集团有限责任公司凌云商场,地址：广西壮族自治区百色市凌云县前进街134号,电话：无,
广西一心医药集团有限责任公司南宁市益康大药房,地址：广西壮族自治区南宁市江南区苏圩镇解放街123号一层,电话：0771-2434094,
广西一心医药集团有限责任公司南宁融兴药店,地址：广西壮族自治区南宁市良庆区金象三区五象路406号一楼铺面,电话：无,
广西一心医药集团有限责任公司南宁蓉茉大药房,地址：广西壮族自治区南宁市青秀区仙葫开发区蓉茉大道40号一楼铺面（68平米）,电话：无,
广西一心医药集团有限责任公司武鸣县农贸大药房,地址：广西壮族自治区南宁市武鸣县城厢镇香山大道大市场二期87号一楼铺面,电话：无,
广西一心医药集团有限责任公司南宁市童心缘大药房,地址：广西壮族自治区南宁市青秀区枫林路19号保利童心缘小区B1670号,电话：无,
广西一心医药集团有限责任公司南宁市棕榈湾大药房,地址：广西壮族自治区南宁市西乡塘区秀安农贸市场品牌区H03b、H05号铺面,电话：0771-3139875,
广西一心医药集团有限责任公司园艺大药房,地址：广西壮族自治区南宁市北湖村委旁第一村民小组盛泰百货超市商场内,电话：无,
广西一心医药集团有限责任公司爱心人大药房,地址：广西壮族自治区南宁市长兴路9号A01号商铺,电话：0771-5642019,
广西一心医药集团有限责任公司南宁市建设大药房,地址：广西壮族自治区南宁市良庆区建设路57号,电话：0771-4553309,
广西一心医药集团有限责任公司隆安惠仁药店,地址：广西壮族自治区南宁市隆安县城厢镇文化街94号,电话：0771-6524866,
广西一心医药集团有限责任公司南宁市梧桐苑大药房,地址：广西壮族自治区南宁市西乡塘区军安路梧桐苑3号铺面1、2号,电话：无,
广西一心医药集团有限责任公司南宁市胜康药店,地址：广西壮族自治区南宁市青秀区民族大道168号翡翠园银青庭22号商铺负3层,电话：无,
广西一心医药集团有限责任公司龙州县下冻为民药店,地址：广西壮族自治区崇左市龙州县下冻镇善周街23号,电话：无,
广西一心医药集团有限责任公司南宁苏圩大药房,地址：广西壮族自治区南宁市江南区苏圩镇苏圩新街市场二学塘第七栋4、5号,电话：0771-3222591,
广西一心医药集团有限责任公司五象岭大药店,地址：广西壮族自治区南宁市良庆区五象岭南路一里5号,电话：无,
广西一心医药集团有限责任公司南宁市西津大药房,地址：广西壮族自治区南宁市西津村五队新区86号,电话：无,
广西一心医药集团有限责任公司宾阳新明圆大药店,地址：广西壮族自治区南宁市宾阳县新明园A幢首层8-9号,电话：0771-8242145,
广西一心医药集团有限责任公司南宁市民族大药房,地址：广西壮族自治区南宁市青秀区民族大道143号德瑞花园5号楼15号铺面,电话：0771-3194885,
广西一心医药集团有限责任公司武鸣二塘大药店,地址：广西壮族自治区南宁市武鸣县陆斡镇二塘六街10号,电话：0771-5732197,
广西一心医药集团有限责任公司南宁市南晓大药房,地址：广西壮族自治区南宁市良庆区南晓镇团结路77号铺面,电话：0771-4105251,
广西一心医药集团有限责任公司新村大药店,地址：广西省南宁市高新区心圩街罗赖村十四组三产综合楼1号楼一层A2、A3、A4号铺面,电话：无,
广西一心医药集团有限责任公司金象大药店,地址：广西壮族自治区南宁市良庆区金象大道169号,电话：无,
广西一心医药集团有限责任公司把荷一心大药房,地址：广西壮族自治区南宁市天等县把荷乡把荷村把荷街151号,电话：无,
广西一心医药集团有限责任公司南宁市越秀大药店,地址：广西壮族自治区南宁市青秀区越秀路5号山水方园1-5号楼负一层04号商铺,电话：无,
广西一心医药集团有限责任公司健康药店,地址：广西壮族自治区南宁市良庆区大塘镇,电话：0771-5381800,
广西一心医药集团有限责任公司金地花园药店,地址：广西壮族自治区南宁市银海大道金地花园7-129铺面,电话：无,
广西一心医药集团有限责任公司南宁伴云居店,地址：广西省南宁市青秀区凤翔路16号紫金苑小区A3、4-A7、8栋地下室XA38-1层,电话：无,
广西一心医药集团有限责任公司尚康大药店,地址：广西壮族自治区南宁市邕宁区中和乡中和正街27号,电话：0771-4330375,
广西一心医药集团有限责任公司南宁汇升药店,地址：广西省南宁市良庆区金沙大道339号阳光新城四组碧涛苑30号楼一单元03、5号,电话：0771-4735373,
广西一心医药集团有限责任公司南宁市南阳正阳药店,地址：广西壮族自治区南宁市青秀区南阳镇正阳街53号一楼铺面,电话：无,
广西一心医药集团有限责任公司南宁弘康大药店,地址：广西壮族自治区南宁市良庆区沿海开发区五象西一街12、13号楼一层,电话：无,
广西一心医药集团有限责任公司南宁市云景药店,地址：广西壮族自治区南宁市云景路9号3-09号商铺,电话：无,
广西一心医药集团有限责任公司慧欣药店,地址：广西壮族自治区南宁市三塘镇四塘街南环路12号,电话：无,
广西一心医药集团有限责任公司南宁泽群大药店,地址：广西壮族自治区南宁市西乡塘区安吉大道三里四号丽安居小区一层9、10、11、12号,电话：无,
广西一心医药集团有限责任公司南宁健康药店,地址：广西壮族自治区南宁市良庆区大塘镇民族街137号,电话：0771-4122511,
广西一心医药集团有限责任公司南宁高新药店,地址：广西壮族自治区南宁市高新区科园大道31号高新苑41号楼13号铺面,电话：无,
广西一心医药集团有限责任公司南宁市新诚大药店,地址：广西壮族自治区南宁市良庆区大沙田经开区德政路149、151号,电话：无,
广西一心医药集团有限责任公司天等天宝药店,地址：广西壮族自治区南宁市天等县天等镇朝阳西路043号,电话：无,
广西一心医药集团有限责任公司南宁市宝慈堂药店,地址：广西壮族自治区南宁市江南区白沙大道65号云星尚雅名都小区G11-3号铺面,电话：无,
广西一心医药集团有限责任公司横县峦城药店,地址：广西壮族自治区南宁市横县峦城镇商贸城,电话：0771-7379309,
广西一心医药集团有限责任公司健仁药店,地址：广西壮族自治区南宁市良庆区大沙田开发区滨江丽景花园21楼23号铺面,电话：0771-4505119,
广西一心医药集团有限责任公司南宁市润德药店,地址：广西壮族自治区南宁市江南区五一西路715号,电话：无,
广西一心医药集团有限责任公司南宁市三津大药店,地址：广西壮族自治区南宁市江南区定津路与江南堤园路交叉路口三津农贸市场,电话：无,
广西一心医药集团有限责任公司南宁楸楸药店,地址：广西壮族自治区南宁市秀灵路东三里解元坡小学旁,电话：0771-3396679,
广西一心医药集团有限责任公司万德药店,地址：广西壮族自治区南宁市西乡塘区秀灵路东五里秀厢村二组细村岭铺面,电话：无,
广西一心医药集团有限责任公司南宁市桔井药店,地址：广西壮族自治区南宁市青秀区长塘镇长塘街,电话：0771-4270831,
广西一心医药集团有限责任公司思源大药店,地址：广西壮族自治区南宁市中尧路一街一巷1号,电话：无,
广西一心医药集团有限责任公司那楼大药店,地址：广西壮族自治区南宁市邕宁区那楼新街673号,电话：0771-4345366,
广西一心医药集团有限责任公司上林县镇圩大众大药店,地址：广西壮族自治区南宁市上林县镇圩乡镇马街195号,电话：无,
广西一心医药集团有限责任公司武鸣县府城公馆药店,地址：广西壮族自治区南宁市武鸣县府城镇公馆街88、90号,电话：无,
广西一心医药集团有限责任公司上林县利民大药店,地址：广西壮族自治区南宁市上林县大丰镇丰岭路59号,电话：无,
广西一心医药集团有限责任公司南宁同帮药店,地址：广西壮族自治区南宁市西乡塘区石埠街道办事处石西村委石西二组农贸市场东边1-2号,电话：无,
广西一心医药集团有限责任公司南宁融健药店,地址：广西壮族自治区南宁市良庆区大沙田金沙大道217号,电话：无,
广西一心医药集团有限责任公司南宁尚雅名都药店,地址：广西壮族自治区南宁市江南区白沙大道65号云星尚雅名都小区G11-3号铺面,电话：0771-4516876,
广西一心医药集团有限责任公司南宁新阳光药店,地址：广西壮族自治区南宁市良庆区荣光北路19号,电话：无,
广西一心医药集团有限责任公司大新泰一安药店,地址：广西壮族自治区南宁市大新县桃城镇古榕路126号,电话：0771-3638044,
广西一心医药集团有限责任公司南宁市全益药店,地址：广西壮族自治区南宁市友爱路东一巷广鹏超市左边四间铺面,电话：无,
广西一心医药集团有限责任公司南宁湘林药店,地址：广西壮族自治区南宁市良庆镇良庆街,电话：0771-5820720,
广西一心医药集团有限责任公司南宁市秀山药店,地址：广西壮族自治区南宁市竹溪路8号利客隆收货区旁第二间,电话：无,
广西一心医药集团有限责任公司秀安药店,地址：广西壮族自治区南宁市秀厢大道东段39号万秀小区聚宝阁A栋16、17号,电话：无,
广西一心医药集团有限责任公司南宁市一善堂药店,地址：广西壮族自治区南宁市友爱北路东五巷A栋临街第16号铺面,电话：无,
广西一心医药集团有限责任公司安阳药店,地址：广西壮族自治区南宁市吴圩镇金阳街29号,电话：0771-4281903,
广西一心医药集团有限责任公司山水药店,地址：广西壮族自治区南宁市荣和山水美地六组团16号楼10号商铺,电话：无,
广西一心医药集团有限责任公司秀恒药店,地址：广西壮族自治区南宁市万秀北路1号,电话：无,
广西一心医药集团有限责任公司南宁市瑞士药店,地址：广西壮族自治区南宁市西乡塘区大学西路10号瑞士花园银湖苑7栋2号,电话：无,
广西一心医药集团有限责任公司大新县众康药店,地址：广西壮族自治区南宁市大新县桃城镇伦那路15号,电话：无,
广西一心医药集团有限责任公司上林县燕泉药店,地址：广西壮族自治区南宁市上林县西燕镇西燕街,电话：无,
广西一心医药集团有限责任公司马山安民药店,地址：广西壮族自治区南宁市马山县白山镇中学街347号,电话：0771-6997523,
广西一心医药集团有限责任公司隆安县南圩药店,地址：广西壮族自治区南宁市隆安县南圩镇新南街,电话：无,
广西一心医药集团有限责任公司龙州第二商场药店,地址：广西壮族自治区崇左市龙州镇新镇地19号,电话：无,
广西一心医药集团有限责任公司隆安县国泰药店,地址：广西壮族自治区南宁市隆安县城厢镇文化街8号金地华府1103、1104号铺面,电话：无,
广西一心医药集团有限责任公司龙州龙宁药店,地址：广西壮族自治区崇左市龙州县龙州镇城北路2-13号,电话：0771-8811035,
广西一心医药集团有限责任公司武鸣灵水连锁药店,地址：广西壮族自治区南宁市武鸣县新城路二支路95号,电话：0771-6219665,
广西一心医药集团有限责任公司南宁志康药店,地址：广西壮族自治区南宁市沿海经济走廊开发区玉洞商贸城益民路2号,电话：0771-4016210,
广西一心医药集团有限责任公司隆安城东商场药店,地址：广西壮族自治区南宁市隆安县城厢镇民安街221号,电话：无,
广西一心医药集团有限责任公司龙州县君康大药店,地址：广西壮族自治区崇左市龙州县龙州镇独山路111号,电话：0771-2871003,
广西一心医药集团有限责任公司黎塘商场药店,地址：广西壮族自治区南宁市宾阳县黎堂仁爱路90-7-2号,电话：无,
广西一心医药集团有限责任公司天等天方药店,地址：广西壮族自治区崇左市天等县天等镇天宝北路001号,电话：0771-3528238,
广西一心医药集团有限责任公司武鸣东鸣药店,地址：广西壮族自治区南宁市武鸣县东鸣路中行5、6号门面（老船长一楼）,电话：0771-6258063,
广西一心医药集团有限责任公司邕宁百济连锁药店,地址：广西壮族自治区南宁市邕宁区百济乡工商所办公楼一楼,电话：无,
广西一心医药集团有限责任公司扶绥连锁药店,地址：广西壮族自治区崇左市凭祥市扶绥县新宁镇新华街143号,电话：无,
广西一心医药集团有限责任公司邕宁新兴商场药店,地址：广西壮族自治区南宁市邕宁区蒲津路148-8号邮政局二处铺面,电话：0771-4712018,
广西一心医药集团有限责任公司盈和药店,地址：广西壮族自治区南宁市三塘镇四塘街南环路62号,电话：0771-4240910,
广西一心医药集团有限责任公司邕宁时珍药店,地址：广西壮族自治区南宁市邕宁区蒲庙镇蒲津路108-2号,电话：0771-4716966,
广西一心医药集团有限责任公司武鸣一意大药店,地址：广西壮族自治区南宁市武鸣县农坛路医药公司门面,电话：0771-6232555,
广西一心医药集团有限责任公司天等永福药店,地址：广西壮族自治区崇左市天等县上映乡上美街许绍德住宅,电话：0771-3511058,
广西一心医药集团有限责任公司上林嘉欣大药店,地址：广西壮族自治区南宁市上林县大丰镇明城路20号,电话：无,
广西一心医药集团有限责任公司龙州商场药店,地址：广西壮族自治区崇左市龙州镇东门街47号,电话：无,
广西一心医药集团有限责任公司武鸣兴武药店,地址：广西壮族自治区南宁市武鸣县城兴武大道(原医药公司),电话：0771-6400698,
广西一心医药集团有限责任公司天等龙茗药店,地址：广西壮族自治区崇左市天等县龙茗镇民权街127号,电话：无,
广西一心医药集团有限责任公司宁明城中药店,地址：广西壮族自治区崇左市宁明县城中镇南华街,电话：无,
广西一心医药集团有限责任公司凭祥瑶瑶大药房,地址：广西壮族自治区崇左市凭祥市北大路233号一楼,电话：0771-8521933,
广西一心医药集团有限责任公司大新县民生药店,地址：广西壮族自治区崇左市大新县桃城镇民生街323号,电话：无,
广西一心医药集团有限责任公司南宁云深药店,地址：广西壮族自治区南宁市星光大道24-1号,电话：无,
广西一心医药集团有限责任公司崇左云海药店,地址：广西壮族自治区崇左市江州镇振兴街自建房,电话：0771-7910039,
广西一心医药集团有限责任公司大新新城药店,地址：广西壮族自治区崇左市大新县桃城镇北街工商银行旁,电话：无,
广西一心医药集团有限责任公司南宁华侨投资区益华药店,地址：广西壮族自治区南宁市华侨投资区武帽分场雷花道班对面,电话：0771-6310308,
广西一心医药集团有限责任公司崇左罗白药店,地址：广西壮族自治区崇左市江洲区罗白新街梁振威自建房,电话：0771-7920616,
广西一心医药集团有限责任公司南宁市益生堂药店,地址：广西壮族自治区南宁市长岗村三组长岗村南路20号,电话：无,
广西一心医药集团有限责任公司南宁锦绣江南药店,地址：广西壮族自治区南宁市圭贝路5号南国花园康城1号楼01S03号铺面,电话：无,
广西一心医药集团有限责任公司宾阳县新桥仁康药店,地址：广西壮族自治区南宁市宾阳县新桥镇新桥圩新街,电话：无,
广西一心医药集团有限责任公司大新康益药店,地址：广西壮族自治区崇左市大新县桃城镇古榕路外贸酒楼一楼,电话：0771-3618957,
广西一心医药集团有限责任公司南宁市永翔药店,地址：广西壮族自治区南宁市陈西村路78号,电话：无,
广西一心医药集团有限责任公司大新康星药店,地址：广西壮族自治区崇左市大新县新北街城北一楼1号房屋,电话：0771-3625948,
广西一心医药集团有限责任公司南宁市壮民药店,地址：广西壮族自治区南宁市大学路瑞士花园银湖苑14栋SP06号,电话：无,
广西一心医药集团有限责任公司南宁新江药店,地址：广西壮族自治区南宁市邕宁区新江镇新江街139号,电话：无,
广西一心医药集团有限责任公司南宁市宜君药店,地址：广西壮族自治区南宁市良庆区大沙田公平二街17-18号,电话：无,
广西一心医药集团有限责任公司南宁万春药店,地址：广西壮族自治区南宁市邕宁区中和乡新安街77号,电话：0771-4339008,
广西一心医药集团有限责任公司友谊药店,地址：广西壮族自治区南宁市江南区友谊路6号A区1号,电话：无,
广西一心医药集团有限责任公司珍妮药店,地址：广西壮族自治区南宁市良庆区银海大道西四里六巷30-2号,电话：无,
广西一心医药集团有限责任公司康盈药店,地址：广西壮族自治区南宁市三塘镇昆仑大道48号,电话：无,
广西一心医药集团有限责任公司南宁益心堂药店,地址：广西壮族自治区南宁市良庆区大沙田开发区银海大道11号新加坡城19-1号,电话：无,
广西一心医药集团有限责任公司唯宁药店,地址：广西壮族自治区南宁市江南区吴圩镇明阳五路南四里1栋107号,电话：无,
广西一心医药集团有限责任公司南宁那陈药店,地址：广西壮族自治区南宁市良庆区那陈镇进宏市场,电话：无,
广西一心医药集团有限责任公司南宁天天好药店,地址：广西壮族自治区南宁市大学东路168号广西国际商务职业技术学院综合服务楼一楼7号,电话：无,
广西一心医药集团有限责任公司南宁市铭康药店,地址：广西壮族自治区南宁市民族大道168号翡翠园小区翠园东路便民药店,电话：无,
广西一心医药集团有限责任公司南宁市金昌药店,地址：广西壮族自治区南宁市高新区八冬新村二区16栋1号,电话：无,
广西一心医药集团有限责任公司南宁双定药店,地址：广西壮族自治区南宁市双定镇新街32号,电话：0771-3363147,
广西一心医药集团有限责任公司南宁同洲药店,地址：广西壮族自治区南宁市良庆区大沙田百灵路63号,电话：无,
广西一心医药集团有限责任公司南宁健光药店,地址：广西壮族自治区南宁市西乡塘区金光农场青年路16号,电话：无,
广西一心医药集团有限责任公司同德大药房,地址：广西壮族自治区南宁市五一西路7号,电话：无,
广西一心医药集团有限责任公司南宁闽桂药店,地址：广西壮族自治区南宁市大沙田金沙大道339号阳光新城风林苑1号楼1单元3号铺面,电话：0771-4525940,
广西一心医药集团有限责任公司南宁济仁药店,地址：广西壮族自治区南宁市兴宁区南梧路318号畅春湖山庄A区2号铺面,电话：无,
广西一心医药集团有限责任公司南宁生星药店,地址：广西壮族自治区南宁市仙葫开发区蓉茉商住城开天路94号,电话：0771-4782216,
广西一心医药集团有限责任公司南宁民兴药店,地址：广西壮族自治区南宁市大沙田四小区民兴路26号一楼,电话：0771-3024671,
广西一心医药集团有限责任公司南宁长凯药店,地址：广西壮族自治区南宁市长凯路8号庭香园P2-19号,电话：0771-4517323,
广西一心医药集团有限责任公司南宁市清川药店,地址：广西壮族自治区南宁市西乡塘区陈东村陈东路3号,电话：无,
广西一心医药集团有限责任公司南宁市民安堂药店,地址：广西壮族自治区南宁市新竹路41号-4,电话：无,
广西一心医药集团有限责任公司玫瑰园药店,地址：广西壮族自治区南宁市星光大道238号玫瑰园四期一区3号楼一层3-27号铺面,电话：无,
广西一心医药集团有限责任公司南宁市吉庆堂药店,地址：广西壮族自治区南宁市新阳路北三里1-5号康美花园,电话：无,
广西一心医药集团有限责任公司南宁市伶俐药店,地址：广西壮族自治区南宁市青秀区伶俐镇伶俐街农贸市场,电话：无,
广西一心医药集团有限责任公司南宁市科园药店,地址：广西壮族自治区南宁市高新区科园路综合市场1-2号,电话：无,
广西一心医药集团有限责任公司南宁市华康药店,地址：广西壮族自治区南宁市大学东路122号,电话：无,
广西一心医药集团有限责任公司南宁星光大道店,地址：广西壮族自治区南宁市星光大道140号,电话：无,
广西一心医药集团有限责任公司南宁市宏春药店,地址：广西壮族自治区南宁市安吉路51-1号第13号铺面,电话：无,
广西一心医药集团有限责任公司南宁光薪药店,地址：广西壮族自治区南宁市坛洛镇新圩南理街19栋354号,电话：无,
广西一心医药集团有限责任公司福康堂药店,地址：广西壮族自治区南宁市三塘镇九曲湾农场场部街道旁,电话：无,
广西一心医药集团有限责任公司南宁凤翔药店,地址：广西壮族自治区南宁市厢竹大道132号商贸城内农贸市场303、304、305号摊位,电话：无,
广西一心医药集团有限责任公司南宁金华园大药房,地址：广西壮族自治区南宁市鹏飞路罗文农贸综合市场一楼55、56号铺面,电话：无,
广西一心医药集团有限责任公司福邱药店,地址：广西壮族自治区南宁市虎邱西路2号虎邱四组综合楼一楼,电话：无,
广西一心医药集团有限责任公司南宁富庶药店,地址：广西壮族自治区南宁市西乡塘区富庶镇街上,电话：无,
广西一心医药集团有限责任公司南宁百益药店,地址：广西壮族自治区南宁市江南区沙井东南村扫把岭8-3号,电话：0771-3976169,
广西一心医药集团有限责任公司南宁安琪药店,地址：广西壮族自治区南宁市仙葫通泰路北一里6号,电话：无,
广西一心医药集团有限责任公司南宁富闽药店,地址：广西壮族自治区南宁市亭洪路10+1商业大道B区19栋19-7号,电话：无,
修正堂大药房润生堂药房,地址：广西壮族自治区钦州市建业街8号,电话：无,
修正堂大药房群生分店,地址：广西壮族自治区钦州市民安街75号,电话：无,
修正堂大药房神力大药房,地址：广西壮族自治区北海市贵州路50号,电话：无,
修正堂大药房和源药房,地址：广西壮族自治区钦州市钦南区那丽镇三多竹村委那铺14号,电话：无,
修正堂大药房力好药行,地址：广西壮族自治区钦州市钦北区新棠镇农行右侧,电话：无,
修正堂大药房久隆金仁药店,地址：广西壮族自治区钦州市钦南区久隆镇安州路17号,电话：无,
修正堂大药房红叶药店,地址：广西壮族自治区钦州市城东市场斜对面,电话：无,
修正堂大药房久隆久久药店,地址：广西壮族自治区钦州市钦南区久隆镇新兴路31号,电话：无,
修正堂大药房震昌堂大药房,地址：广西壮族自治区钦州市钦州港海丽街8号商铺A119,电话：无,
修正堂大药房阳光大药房,地址：广西壮族自治区北海市贵州路45号A-2,电话：无,
修正堂大药房柏康药店,地址：广西壮族自治区钦州市前进路39号,电话：无,
修正堂大药房大直嘉益药店,地址：广西壮族自治区钦州市钦北区大直镇一街42号,电话：无,
修正堂大药房恒安药房,地址：广西壮族自治区钦州市矿务局生活区铺面,电话：无,
修正堂大药房沙岗中西药店,地址：广西壮族自治区钦州市南珠大街134号,电话：无,
修正堂大药房万康堂药房,地址：广西壮族自治区钦州市新阳路89号,电话：无,
修正堂大药房祥顺药店,地址：广西壮族自治区钦州市钦州港区商贸城工商市场旁出租铺面,电话：无,
修正堂大药房康宝堂药房,地址：广西壮族自治区钦州市港鸡墩头社区兴安市场1-4号,电话：无,
修正堂大药房卫民分店,地址：广西壮族自治区钦州市宫保街45号,电话：无,
修正堂大药房风华堂药房,地址：广西壮族自治区钦州市南珠东大街82号,电话：无,
修正堂大药房福鑫分店,地址：广西壮族自治区钦州市钦北区大垌镇新兴路8号,电话：无,
修正堂大药房骥鑫分店,地址：广西壮族自治区钦州市新华路13号 ,电话：无,
修正堂大药房灵山六峰店,地址：广西壮族自治区钦州市灵山县灵城镇六峰路12号,电话：无,
修正堂大药房咏源分店,地址：广西壮族自治区钦州市北辰路10号,电话：无,
修正堂大药房江表药房,地址：广西壮族自治区钦州市矿务局市场18栋103号,电话：无,
修正堂大药房百康分店,地址：广西壮族自治区钦州市钦北区大寺镇解放东路69号,电话：无,
修正堂大药房善慈药房,地址：广西壮族自治区钦州市人民路426号,电话：无,
国药控股国大药房广西连锁有限公司南宁津源店,地址：广西省南宁市青秀区园湖南路18号一楼,电话：0771-5705397,
国药控股国大药房广西连锁有限公司柳州鹅山店,地址：广西省柳州市红岩路鹅山路口鹅山服务大楼一楼3-5号,电话：0772-3623679,
广西鸿翔一心堂柳州飞鹅路连锁店,地址：广西省柳州市飞鹅路123号银兴商业城富荣城地下一层天天见购物中心大门外8号铺位 ,电话：0772-3602503 ,
大参林医药集团股份有限公司苍梧沙头店,地址：广西省玉林市容县城南大道46号 ,电话：18276423638 ,
大参林医药集团股份有限公司陆川汇丰店,地址：广西省玉林市陆川县汇丰街凯悦华庭1楼,电话：13707752366 ,
大参林医药集团股份有限公司梧州大塘店,地址：广西省玉林市容县新北街228号大海购物城旁 ,电话：0755-6555555 ,
大参林医药集团股份有限公司岑溪工农店,地址：广西省梧州市岑溪市工农路85号（源芝堂药店） ,电话：13677744741 ,
大参林医药集团股份有限公司梧州文兰分店,地址：广西省梧州市文澜路110号 ,电话：13627742774 ,
大参林医药集团股份有限公司陆川乌石店,地址：广西省玉林市陆川县乌石镇交通路135号 ,电话：13347553287 ,
大参林医药集团股份有限公司苍梧龙华店,地址：广西梧州市苍梧县龙圩镇龙华街58号 ,电话：18276453598 ,
大参林医药集团股份有限公司陆川金穗店,地址：广西省玉林市陆川县金穗街8-20号首层 ,电话：13978526991 ,
大参林医药集团股份有限公司岑溪义洲店,地址：广西省梧州市岑溪市义洲大道124号 ,电话：13878478101 ,
大参林医药集团股份有限公司北流铜州店,地址：广西省玉林市北流市北流镇城南一路0035号 ,电话：15077510086 ,
大参林医药集团股份有限公司贺州穗丰店,地址：广西省贺州市新兴北路32号穗丰酒店地层大参林 ,电话：13878467509 ,
大参林医药集团股份有限公司容县河南分店,地址：广西省玉林市容县城南大道46号 ,电话：13347654923 ,
大参林医药集团股份有限公司广西贺州建设中分店,地址：广西省贺州市八步区建设中路2号商铺 ,电话：0774-5286611 ,
大参林医药集团股份有限公司梧州蒙山店,地址：广西省梧州市蒙山县蒙山镇民主街47号 ,电话：15278469017 ,
大参林医药集团股份有限公司容县新北街店,地址：广西省玉林市容县新北街228号大海购物城旁 ,电话：13978511484 ,
大参林医药集团股份有限公司富川新永店,地址：广西省贺州市富川县新永路23号,电话：13788047447 ,
大参林医药集团股份有限公司贺州育才店,地址：广西省玉林市北流市北流镇城南一路0035号 ,电话：15878400901 ,
大参林医药集团股份有限公司京梧分店,地址：广西省贺州市富川县新永路23号,电话：15878070512 ,
大参林医药集团股份有限公司广西岑溪南门店,地址：广西省梧州市岑溪市南门路4号 ,电话：13877457121 ,
大参林医药集团股份有限公司贺州钟山店,地址：广西省梧州市岑溪市南门路4号 ,电话：13878462419 ,
大参林医药集团股份有限公司岑溪分店,地址：广西省梧州市岑溪市解放路136号 ,电话：13457410313 ,
大参林医药集团股份有限公司苍梧龙城店,地址：广西省梧州市苍梧县龙圩镇龙城路人民会堂北侧 ,电话：15277433407 ,
大参林医药集团股份有限公司桂林穿山路分店,地址：广西省桂林市穿山菜市旁 ,电话：18877452070 ,
大参林医药集团股份有限公司梧州埠民店,地址：广西省梧州市埠民路11号（公交服务亭旁） ,电话：15878425820 ,
大参林医药集团股份有限公司普陀路分店,地址：广西省桂林市七星区普陀路17号-1（会仙小区13栋1-6号） ,电话：18260968947 ,
大参林医药集团股份有限公司桂林崇信路分店,地址：广西桂林市象山区崇信路30号安厦世纪城安泰园9栋1层2号门面 ,电话：18176332180 ,
大参林医药集团股份有限公司梧州蝶山店,地址：广西省梧州市蝶山一路10－12号2－3铺 ,电话：18377441866 ,
